movieId,title,rating_count
56067,Texas Terror (1935),4
128991,Johnny Express (2014),4
73466,Defender, The (2004),4
55888,Dawn Rider, The (1935),4
106094,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),4
81216,Frogmen, The (1951),4
31154,Heartlands (2002),4
55875,Space Is The Place (1974),4
31152,For Love and Gold (L'armata Brancaleone) (1966),4
94902,Ten North Frederick (1958),4
81214,Fox, The (1967),4
90292,Sokkotanssi (1999),4
81204,Disappeared, The (2008),4
106173,Looking for Lenny (2011),4
30958,Who's the Caboose? (1997),4
85792,Arise, My Love (1940),4
85567,Letzte schöne Herbsttag, Der (2010),4
81193,West Point Story, The (1950),4
106230,Free Radicals:  A History of Experimental Film (2012),4
94957,Ladies They Talk About (1933),4
85231,Twenty-Four Eyes (Nijûshi no hitomi) (1954),4
106302,Silmido (2003),4
55681,Valhalla (1986),4
90327,Bullfighters, The (1945),4
55628,Monster Walks, The (1932),4
106378,Won Ton Ton: The Dog Who Saved Hollywood (1976),4
71865,Rich in Love (1993),4
106405,Making the Boys (2011),4
55485,Fugitive Pieces (2007),4
55476,Wood & Stock: Sexo, Orégano e Rock'n'Roll (2006),4
106549,Back to the USSR - takaisin Ryssiin (1992),4
106559,Bad Biology (2008),4
79124,Girl of the Golden West (1938),4
55373,Breaking Point, The (1950),4
106583,Berlin Express (1948),4
84133,Short Night of the Glass Dolls (La corta notte delle bambole di vetro) (1971),4
71931,5th Day of Peace (Dio è con noi) (1969),4
65381,Man with the Gun (1955),4
71940,Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La) (1966),4
106688,Crocodile (2000),4
106698,Ninja, A Band of Assassins (Shinobi No Mono) (1962),4
95157,Secuestrados (Kidnapped) (2010),4
27779,Moon Child (2003),4
81107,Wife! Be Like a Rose! (Tsuma yo bara no yo ni) (1935),4
81104,Budrus (2009),4
54885,Wool Cap, The (2004),4
106868,Breaking the Girls (2013),4
27759,Book of Fate, The (Kohtalon kirja) (2003),4
81092,Dreams on Spec (2007),4
27742,Vampire Effect (The Twins Effect) (Chin gei bin) (2003),4
77332,Don's Plum (2001),4
78101,Life After Tomorrow (2006),4
85209,Rasen (1998),4
27675,Alive (2002),4
107022,Ski Patrol (1940),4
27657,Alien Hunter (2003),4
77149,When Dinosaurs Ruled the Earth (1970),4
95288,Confession (1937),4
81069,Toe to Toe (2009),4
85205,Merry Widow, The (1925),4
95294,Planet B-Boy (2007),4
54725,Under the Yum Yum Tree (1963),4
95352,Jekyll & Hyde (1990),4
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),4
95425,Map For Saturday, A (2007),4
107185,Blue Sunshine (1978),4
54480,Jack the Giant Killer (1962),4
107274,Deep, The (Djúpið) (2012),4
5320,Spooky House (2000),4
78124,Hoffman (1970),4
79094,So Proudly We Hail! (1943),4
107361,Unbeatable (Ji zhan) (2013),4
90432,Lentsu (1990),4
81041,American Affair, An (2009),4
107426,Demons 2 (Dèmoni 2... l'incubo ritorna) (1986),4
83956,Om Jai Jagadish (2002),4
81029,Murder, He Says (1945),4
95541,Blacksmith Scene (1893),4
107449,Muppet Christmas: Letters to Santa, A (2008),4
85175,Liliom (1934),4
107477,Trinity: Gambling for High Stakes (Odds and Evens) (Pari e dispari) (1978),4
78132,The Tomb (2009),4
78140,Supermen of Malegaon (2008),4
95570,Crazed Fruit (Kurutta kajitsu) (1956),4
88979,Little Girl Who Conquered Time, The (Toki o kakeru shôjo) (1983),4
27472,Martin & Orloff (2002),4
85143,Adam Had Four Sons (1941),4
107584,Miffo (2003),4
65051,American Loser (Trainwreck: My Life as an Idiot) (2007),4
95600,Candles on Bay Street (2006),4
72001,Extraordinary Adventures of Mr. West in the Land of the Bolsheviks, The (Neobychainye priklyucheniya mistera Vesta v strane bolshevikov) (1924),4
95611,Mooz-lum (2011),4
107658,Mio in the Land of Faraway (Mio min Mio) (1987),4
107692,Hijack That Went South, The (Kaappari) (2013),4
107740,South, The (Lomalla) (2000),4
107745,12 Rounds 2: Reloaded (2013),4
88998,Suzanne's Diary for Nicholas (2005),4
80954,Merrily We Live (1938),4
95735,Drive, He Said (1971),4
27444,Vacuuming Completely Nude in Paradise (2001),4
107846,MacGyver: Trail to Doomsday (1994),4
95748,2010: Moby Dick (2010),4
85552,Journey to the Sun (Günese yolculuk) (1999),4
95752,Terminal USA (1993),4
83823,Visit to a Small Planet (1960),4
95765,Yertle the Turtle and Other Stories (1992),4
5330,Some Body (2001),4
107962,Freezer (2014),4
95814,Pete Smalls Is Dead (2010),4
107982,Sand Sharks (2011),4
72027,Korczak (1990),4
107990,We and the I, The (2012),4
72032,Forever (2006),4
70795,Great Guy (1936),4
27348,Needing You... (Goo naam gwa neui) (2000),4
71114,Fuga de cerebros (2009),4
108151,Harvey (1996),4
73826,Violence at Noon (Hakuchu no torima) (1966),4
95967,Marriage Retreat (2011),4
80899,Naughty Marietta (1935),4
53416,Alone with Her (2006),4
108246,Nicht mein Tag (2014),4
95975,Necessary Death, A (2008),4
95984,In the Name of the King 2: Two Worlds (2011),4
72100,Jungle Book of Regulations, A (Nie Ma Rozy Bez Ognia) (1974),4
108282,First Power, The (1990),4
80870,Dark House (2009),4
108328,When Darkness Falls (När mörkret faller) (2006),4
96022,Dick Tracy vs. Cueball (1946),4
85070,Blackout (2007),4
96034,Hierro (2009),4
108427,Blume in Love (1973),4
108445,Concussion (2013),4
83666,Gitarrmongot (2004),4
96056,Legend of Bigfoot, The (1976),4
108488,Whitewash (2013),4
108534,Easy Money 2 (Snabba cash II) (2012),4
89025,Evil - In the Time of Heroes (To kako - Stin epohi ton iroon) (2009),4
108569,Monkey's Paw, The (2013),4
129032,Sense & Sensibility (2008),4
96112,Taistelu Näsilinnasta 1918 (2012),4
64923,Blackbird, The (1926),4
90609,Camouflage (Barwy ochronne) (1977),4
67190,Little Engine That Could, The (1991),4
108696,From the Earth to the Moon (1958),4
27263,Tracker, The (2002),4
52956,One Nite In Mongkok (Wong gok hak yau) (2004),4
96197,Secret Reunion (Ui-hyeong-je) (2010),4
108764,Strange Little Cat, The (Das merkwürdige Kätzchen) (2013),4
108768,Kawasaki's Rose (2009),4
83592,Letter, The (La lettre) (1999),4
108789,Beyond the Walls (Hors les murs) (2012),4
80806,Red Bear, A (Un oso rojo) (2002),4
71216,Great Gabbo, The (1929),4
64897,Mr. Wu (1927),4
27205,Kadosh (1999),4
74017,Fine Mess, A (1986),4
108871,À propos de Nice (1930),4
108873,Same Love, Same Rain (El mismo amor, la misma lluvia) (1999),4
108875,Harvest (Stadt Land Fluss) (2011),4
88548,Industrial Symphony No. 1: The Dream of the Brokenhearted (1990),4
108938,Aliyah (Alyah) (2012),4
130466,I Hate Christian Laettner (2015),4
27189,After the Rain (Ame agaru) (1999),4
96286,How Bruce Lee Changed the World (2009),4
108953,Crave  (2012),4
27171,Freeway II: Confessions of a Trickbaby (1999),4
108989,Streetcar Named Desire, A (1984),4
109002,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta) (1971),4
74061,Rahtree: Flower of the Night (Buppha Rahtree) (2003),4
109045,Secret of NIMH 2: Timmy to the Rescue, The (1998),4
52804,Flannel Pajamas (2006),4
27135,Molokai (Molokai: The Story of Father Damien) (1999),4
96383,Family Tree, The (2011),4
96401,Je, tu, il, elle (I, You, He, She) (1976),4
78196,Chhoti Si Baat (1975),4
109251,Social Genocide (Memoria del saqueo) (2004),4
109277,Love Story 2050 (2008),4
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),4
109313,Chouchou (2003),4
109366,11.6 (2013),4
74103,Female Yakuza Tale: Inquisition and Torture (Yasagure anego den: sôkatsu rinchi) (1973),4
106897,Stuck Between Stations (2011),3
99800,Fork in the Road, A (2010),3
109951,Daylight (Daglicht) (2013),3
106914,Rouva presidentti (2012),3
82467,Forever Amber (1947),3
60930,Frozen City (Valkoinen kaupunki) (2006),3
80661,Beneath the 12-Mile Reef (1953),3
60896,Godless Girl, The (1929),3
78097,Forbidden Door (Pintu Terlarang) (2009),3
112959,Go for Sisters (2013),3
72854,Saga of Gosta Berling, The (Gösta Berlings saga) (1924),3
45134,Hôtel du Nord (1938),3
97853,Night of the Running Man (1995),3
117728,Moving Violations (1985),3
91229,Enon opetukset (2011),3
26108,Sunday in New York (1963),3
76156,Yuki & Nina (2009),3
108891,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16) (1967),3
78642,Magic Man (2009),3
117873,Enlighten Up! (2008),3
7816,North Beach (2000),3
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),3
106986,Life and Adventures of Santa Claus, The (1985),3
95205,Don't Drink the Water (1969),3
99915,Candidate, The (Kandidaten) (2008),3
99925,Special When Lit  (2009),3
91906,Aurora (2010),3
78951,Cool Air (2006),3
109939,Sniper: Reloaded (2011),3
99946,London After Midnight (2002),3
44871,King Is Dancing, The (Le roi danse) (2000),3
66553,Show Me (2004),3
84094,Beware of a Holy Whore (Warnung vor einer heiligen Nutte) (1971),3
91223,Constant Nymph, The (1943),3
100003,Up in Smoke (1957),3
73617,Altiplano (2009),3
88423,3 Backyards (2010),3
118166,Courier (1987),3
77783,Tora-san Our Lovable Tramp (Otoko wa tsurai yo) (1969),3
85738,Twilight of a Woman's Soul (Sumerki zhenskoi dushi) (1913),3
89398,Commandos Strike at Dawn (1942),3
44719,Brainstorm (Bicho de Sete Cabeças) (2001),3
118202,Cowspiracy: The Sustainability Secret (2014),3
60880,Family Game, The (Kazoku gêmu) (1983),3
100040,True Blue (2001),3
100042,Guns of Fort Petticoat, The (1957),3
76238,One 2 Ka 4 (2001),3
108893,Zatoichi Challenged (Zatôichi chikemuri kaidô) (Zatôichi 17) (1967),3
70678,Huhwihaji Anha (No Regret) (2006),3
80260,Love Letters (1945),3
100056,Die (2010),3
118272,Saving General Yang (2013),3
27668,Ju-on: The Curse 2 (2000),3
107028,Fourth Angel, The (2001),3
84764,Werewolves on Wheels (1971),3
100072,Metsän tarina (2012),3
100075,Choose (2010),3
91216,Lebanon, Pa. (2010),3
118300,Home Alone: The Holiday Heist (2012),3
91213,Beijing Taxi (2010),3
85389,Mannequin (1937),3
91211,Echoes of the Rainbow (Sui yuet san tau) (2010),3
118388,Village People (2013),3
118392,Street Fighter: Assassin's Fist (2014),3
66537,Letter for the King, The (Brief voor de koning, De) (2008),3
26209,Magic Christian, The (1969),3
64793,Tumannost Andromedy (1967),3
118468,Mei and the Kittenbus (2002),3
43997,Twist of Faith (2004),3
108901,I, Cesar (Moi César, 10 ans 1/2, 1m39) (2003),3
100167,Murder by Proxy: How America Went Postal (2010),3
43892,Le créateur (1999),3
73639,Actress, the Dollars and the Transylvanians, The (Artista, dolarii si Ardelenii) (1979),3
100173,Stonehenge Apocalypse (2010),3
107061,Urusei Yatsura Movie 2: Beautiful Dreamer (Urusei Yatsura 2: Byûtifuru dorîmâ) (1984),3
118570,Jarhead 2: Field of Fire (2014),3
82390,Different from the Others (Anders als die Andern) (1919),3
97765,ReGeneration (2010),3
112772,Brain, The (1988),3
118686,The Face of Love (2013),3
91995,Gorilla at Large (1954),3
107067,Pianomania (2009),3
26214,Taste the Blood of Dracula (1970),3
118710,The Frame (2014),3
118734,Zorro (1975),3
118764,The Improv: 50 Years Behind the Brick Wall (2013),3
118766,I Am Santa Claus (2014),3
100240,Woman's Face, A (En kvinnas ansikte) (1938) ,3
72870,Taira Clan Saga, The (Shin heike monogatari) (1955),3
81072,Konopielka (1982),3
100253,Karlsson Brothers (Bröderna Karlsson) (2010),3
92010,Case départ (2011),3
112735,Charlie's Country (2013),3
100264,Paziraie Sadeh (2012),3
112733,Jonestown: Paradise Lost (2007),3
52182,Eklavya: The Royal Guard (2007),3
112731,Saratov Approach, The (2013),3
7568,Love Life (2001),3
4762,Djomeh (2000),3
7537,Du côté de la côte (1958),3
100275,Return (2011),3
7452,Mickey (2003),3
43682,I Could Go on Singing (1963),3
112665,Budz House (2011),3
72872,Hidden Assassin (Shooter, The) (1995),3
84017,2012: Time for Change (2010),3
92085,King of Beggars (Mo jong yuen So Hat-Yi) (1992),3
43633,Lt. Robin Crusoe, U.S.N. (1966),3
79471,3 Needles (2005),3
97730,Feast at Midnight, A (1994),3
107115,Fairly Odd Movie: Grow Up, Timmy Turner!, A (2011),3
112640,Ra.One (2011),3
96681,Age of the Medici, The (L'età di Cosimo de Medici) (1973) ,3
80667,The Oscar (1966),3
100361,Adonis Factor, The (2010),3
100368,No Man of Her Own (1950),3
109923,You Will Be My Son (Tu seras mon fils) (2011),3
119126,Killers (2014),3
108930,Just Like a Woman (2012),3
43528,Wilby Wonderful (2004),3
97713,X from Outer Space, The (Uchû daikaijû Girara) (1967),3
107145,Cockpit (2012),3
79461,Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969),3
92118,Terrorizers, The (Kong bu fen zi) (1986),3
71458,The Five Man Army (1969),3
100419,Assault of the Sasquatch (Sasquatch Assault) (2009),3
100423,Rage, The (2007),3
54617,Brice Man, The (Brice de Nice) (2005),3
70609,Katze im Sack (2005),3
43081,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu) (1967),3
119202,The Private Life of Deer (2013),3
108934,We're Not Dressing (1934),3
119216,Goodbye to All That (2014),3
79458,Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa) (1970),3
119224,Tyler Perry's A Madea Christmas (2013),3
89516,Felicity (1980),3
96671,Hollywood Sex Wars (2011),3
84686,Trader Horn (1931),3
54561,Abraham (1993),3
26227,House of Dark Shadows (1970),3
88429,Rally 'Round the Flag, Boys! (1958),3
82353,Solo Sunny (1980),3
92165,Go Get Some Rosemary (Daddy Longlegs) (2009),3
66981,Hell Town (Born to the West) (1937),3
107176,Visions of Europe (2004),3
119563,12 Dates of Christmas (2011),3
119567,Kennedys, The (2011),3
89532,House of the Seven Gables, The (1940),3
80269,Above and Beyond (1952),3
100536,Last Will of Dr. Mabuse, The (Testament du Dr. Mabuse, Le) (1933),3
96669,Stag Night (2008),3
70817,Shadow Warriors 2 (Assault on Devil's Island) (1997),3
119667,The Prophecy: Forsaken (2005),3
119670,National Gallery (2014),3
92174,Alexandria... Why? (Iskanderija... lih?) (1979),3
82328,One Fine Spring Day (Bomnaleun ganda) (2001),3
119687,Little Witches (1996),3
92180,Morgen (2010),3
119705,Piranhaconda (2012),3
109893,Chiko (2008),3
54536,Tripper, The (2006),3
83986,Good Time Max (2007),3
42661,Cross of Lorraine, The (1943),3
60256,Goddess (Devi) (1960),3
74471,Sign of Four, The (2001),3
100645,Film Noir: Bringing Darkness to Light (2006),3
100651,Breaking the Surface: The Greg Louganis Story (1997),3
42636,Superproduction (Superprodukcja) (2003),3
84669,Lloyds of London (1936),3
65263,High and Dizzy (1920),3
107209,The Outsider (2014),3
120110,Jauja (2014),3
100731,Lucifer Rising (1972),3
92208,Wyvern (2009),3
97690,Sunday in Kigali, A (Un dimanche à Kigali) (2006),3
84667,When Ladies Meet (1941),3
100756,I aionia epistrofi tou Antoni Paraskeva (2013),3
100799,Living in Emergency: Stories of Doctors Without Borders (2008),3
100836,Empty Nest (El nido vacío) (2008),3
100840,Marie Krøyer (2012),3
120222,Foodfight! (2012),3
100904,Murder in Greenwich (2002),3
97688,Turkish Passion (La pasión turca) (1994),3
100944,Movie, A (1958),3
97685,Around the World (1943),3
120294,It Felt Like Love (2013),3
100948,Act of Seeing with One's Own Eyes, The (1971) ,3
91189,Three Days (Tres días) (2008),3
84665,Pepe (1960),3
120438,Garfield Gets Real (2007),3
95480,Disneyland Dream (1956),3
89551,Magnificent Warriors (Zhong hua zhan shi) (1987),3
71986,Hour of the Furnaces, The (Hora de los hornos, La) (1968),3
95484,Pulgasari (1985),3
88452,Last Stop 174 (Última Parada 174) (2008),3
107262,Zatoichi and the Doomed Man (Zatôichi sakate giri) (Zatôichi 11) (1965),3
67300,Immortal Sergeant (1943),3
92257,Vlad (2003),3
101104,Grand Amour, Le (1969),3
101114,Net 2.0, The (2006) ,3
71474,Down to the Cellar (Do pivnice) (1983),3
83351,The Miracle of Our Lady of Fatima (1952),3
60145,Penalty, The (1920),3
70797,Hurricane Express, The (1932),3
4820,Won't Anybody Listen? (2000),3
83569,Eros Plus Massacre (Erosu purasu Gyakusatsu) (1969),3
101158,Life 2.0 (2010),3
101160,Sons of Perdition (2010),3
101166,And Now the Screaming Starts! (1973),3
107297,Hava Nagila: The Movie (2012),3
101172,Suomisen Olli yllättää (1945),3
112442,Day of the Animals (1977),3
120805,Robin Williams: Weapons of Self Destruction (2009),3
129737,Unfinished Business (2015),3
112434,In Bloom (Grzeli nateli dgeebi) (2013),3
112425,Mama's Boy (2007),3
79395,Silver Chalice, The (1954),3
120819,Kevin Nealon: Whelmed, But Not Overly (2012),3
130840,Spring (2015),3
107306,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen) (2009),3
129011,Eddie Izzard: Glorious (1997),3
91181,Safe in Hell (1931),3
101204,Hucksters, The (1947),3
41822,Real Fiction (Shilje sanghwang) (2000),3
112412,Perfect Sisters (2014),3
112406,Brazil: In the Shadow of the Stadiums,3
27525,Shot in the Heart (2001),3
89588,Follow Me Quietly (1949),3
101233,Glass Menagerie, The (1950),3
72885,Childhood of Maxim Gorky, The (Detstvo Gorkogo) (1938),3
101239,Wild Guitar (1962),3
101241,Sadist, The (1963),3
109516,Apartment 1303 3D (2012),3
41706,Loveless, The (Breakdown) (1981),3
120919,Man on High Heels (2014),3
41704,Shaft, The (a.k.a. Down) (2001),3
107342,Zatoichi and the Chess Expert (Zatôichi Jigoku tabi) (Zatôichi 12) (1965),3
101294,Shanghai Calling (2012),3
97615,16 to Life (2009),3
120938,The Hire: Chosen (2001),3
120940,The Hire: Ambush (2001),3
120944,The Hire: Beat the Devil (2002),3
120946,The Hire: Hostage (2002),3
107344,Zatoichi's Vengeance (Zatôichi no uta ga kikoeru) (Zatôichi 13) (1966),3
85369,For Love of Ivy (1968),3
101301,Frozen, The (2012),3
101303,Amber Lake (2011),3
92378,Enid (2009),3
101319,Operation Daybreak (1975),3
70889,Pom Pom Girls, The (1976),3
101335,Stolen Seas (2012),3
101339,Snowbeast (1977),3
88454,Waking Madison (2010),3
79346,Smashing Pumpkins: If All Goes Wrong (2008),3
83974,My Dear Secretary (1948),3
109858,Entre ses mains (2005),3
92389,State Fair (1933),3
84646,All the Brothers Were Valiant (1953),3
101383,Blood Games (1990),3
79104,31 North 62 East (2009),3
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),3
96435,Chameleon (Kaméleon) (2008),3
121225,I Am Ali (2014),3
79337,Downstairs (1932),3
121271,Sometimes They Come Back... Again (1996),3
121294,Man Exposed (2006),3
92416,Kariera Nikosia Dyzmy (2002),3
101431,Christine Jorgensen Story, The (1970),3
112301,Tall Story (1960),3
101456,Trailer Park of Terror (2008),3
101458,Task, The (2011),3
85365,Wildest Dream, The (2010),3
112288,Coming Home (Gui lai) (2014),3
79327,Patsy, The (1928),3
84641,Skippy (1931),3
101485,Upperworld (1934),3
41353,Ziegfeld Follies (1945),3
101508,King Is Dead!, The (2012),3
79045,We Stand Alone Together (2001),3
107382,Whoopi Goldberg Presents Moms Mabley (2013),3
76720,Movie Crazy (1932),3
82227,Man Called Peter, A (1955),3
101579,Ocean Heaven (2010),3
121583,The Uninvited Guest (2004),3
